query_id,query,qid
3356244,肖恩·埃利奥特,Q941349
3356324,阿多纳尔·福耶尔,Q2567482
3356409,汉克·芬克尔,Q2334168
3357571,格雷格·格兰特,Q3776411
3356687,约翰·格雷格,Q1700281
3357608,莱恩·戈麦斯,Q924857
3357645,迪·吉布森,Q941813
3357668,艾德·盖达,Q3718845
3359119,史蒂夫·亨森,Q3973346
3360173,濛河分洪道,Q16888622
3360531,德怀特·琼斯,Q2415540
3360650,多邊形二面體,Q9213342
3360808,马克·杰克逊,Q1342300
3361218,奧維亞奇克湖,Q250772
3361341,杨福刚,Q9214446
3362911,蝦龍糊,Q18658469
3364341,南希·羅曼,Q3335602
3365763,寬胸癩頸龜屬,Q2437317
3366405,義大利-阿爾巴尼亞禮天主教會,Q846093
3367093,维尔萨克,Q576580
3367549,戈教·洛绒绕吉云登嘉措,Q9142683
3368629,希薩鑷麗魚,Q1386851
3370450,英格·蒙內,Q92779
3370424,2013年世界棒球經典賽加拿大代表隊,Q10845911
3370798,汪鑑,Q45639354
3371554,甘江河,Q15950395
3372941,安道爾·圖威,Q907933
3377401,黄高明,Q7113294
3374882,伊藤寧寧,Q16264191
3375299,努埃維塔斯,Q643081
3375113,解狐,Q16903357
3380073,解張,Q17009205
3377979,馬希瓦科阿,Q1332168
3378279,东三省总督府,Q10869356
3381487,副作用 (消歧義),Q410172
3381018,亞斯蒙德國家公園,Q679173
3384750,大卫·哈维,Q343055
3383770,硬叶林,Q766271
3383689,南辰乡,Q13870098
3382869,以色列装甲部队纪念馆,Q2623744
3384751,扎比内·比朔夫,Q77719
3385962,中刚友谊小学,Q10871892
3387252,DCE分散式檔案系統,Q1080961
3389643,地球馆,Q10928361
3388102,黃昕瑜,Q9458545
3387064,多軸飛行器,Q3772377
3393655,白色氣息,Q11579297
3395074,雷腾龙,Q8364327
3397001,阿馬蒂克灣,Q3492639
3396811,科科河,Q1468689
3395474,独孤藏,Q14928347
3397188,栗翠田,Q9319724
3397174,吴清海,Q9120729
3397414,吴野松,Q9120814
3397711,余瑞玉,Q9106025
3397651,金锋,Q9359701
3397820,李科平,Q9208560
3399301,藤原公子,Q111239628
3397839,陈笑华,Q9365513
3398326,我童年的天空,Q4315540
3397921,李霞,Q45493836
3399523,龙泉寺 (南京),Q11181400
3400008,再处理铀,Q10894904
3400689,泰赣高速公路,Q11145196
3401894,貝爾尼納山脈,Q427415
3402450,简笔人物画,Q177600
3403313,护国寺大院,Q11076610
3403289,高斯號,Q828781
3403632,施拉德明陶恩山脈,Q668259
3405542,铁杉树丛,Q5712285
3405262,古滕施泰因阿爾卑斯山脈,Q689073
3406502,2013年阿拉斯加地震,Q4390412
3408184,高亚飞,Q16908255
3406151,拜伯里,Q856722
3408433,白泉民,Q16906320
3408826,刘绍英,Q10897884
3409010,庞国梅,Q11063339
3409113,深圳希瑪林順潮眼科醫院,Q11153094
3409093,肖莺子,Q16906635
3409155,林美娟,Q124222736
3409134,梁胜利,Q11114360
3409440,何金平,Q10886430
3409390,梁文同,Q11114072
3409264,张国富,Q11066691
3409818,陈东登,Q16907813
3409671,斯尔江·托合提木拉提,Q11080764
3410870,卡迈恩·因凡蒂诺,Q1043824
3411376,東巴克利,Q808291
3413815,哈米达奥斯曼,Q12687465
3413816,曾敏凯,Q11091526
3414428,中井英夫,Q10730187
3415518,高田正夫,Q2073877
3416936,海河教育园区,Q13669493
3417585,潘锋,Q16905718
3417603,刘树成,Q10897674
3417213,黑王子步兵戰車,Q2432081
3417754,唐健,Q50633841
3418138,杨健强,Q11100245
3418463,钮小明,Q16907708
3418714,刘鸿庥,Q10898106
3418768,马学平,Q16908200
3418570,杨先明,Q11100247
3419014,马军胜,Q16908189
3419563,淺岡朝泰,Q2535741
3419658,黄翅蜻属,Q1307114
3420466,过零率,Q3575275
3420610,紫岩蟹,Q6528127
3420802,柏翠里,Q11108353
3422369,光之舞,Q7691647
3422413,欧文·G·托尔伯格纪念奖,Q844273
3426295,蟲奉行,Q3565008
3422422,龍城府大夫人,Q10904255
3426943,尖吻柔麗鯛,Q5520736
3429269,尹多勳,Q11485240
3426945,非洲岩鼠,Q838740
3430938,新世界百貨,Q11080927
3431549,瓢蟹總科,Q1998544
3434177,波爾柔麗鯛,Q3318273
3432565,虛空,Q29245784
3432789,清华园浴池,Q17028767
3433976,漢卡薩爾米,Q543717
3434271,黑夜幽灵,Q728488
3437319,筐形蟹属,Q3933628
3436927,八點灰燈蛾,Q5183601
3437507,2015年非洲國家盃,Q1364269
3439840,IAU通報,Q12058137
3440160,穆爾蒂亞,Q999230
3440659,薩武科斯基,Q984938
3440759,1993年世界乒乓球錦標賽,Q339740
3442137,石曼姑,Q17038499
3440731,耐心,Q12846123
3442579,我完全奉献,Q835490
3443487,西貢河隧道,Q7798644
3443623,霍克西德利鷂式戰鬥機,Q725313
3444112,蒙古山水地圖,Q15921373
3448465,累退稅,Q548756
3448025,平底船枪,Q1834809
3450089,埃納雷斯河,Q16510
3452056,莫斯科大清真寺,Q3679864
3453309,拉達戰鬥,Q12244175
3454329,封祯,Q15954421
3452492,當然SKE!!,Q12955961
3454553,神元帝,Q11588750
3454842,石龍拱,Q15941633
3455029,馬蘭閨,Q15927785
3455699,石安河,Q16888705
3456990,摩根敦个人快速运输,Q3375714
3457733,阿爾伯河,Q562295
3459425,泰赫爾戰鬥,Q13108147
3460131,超距作用,Q1407429
3460518,平準官,Q15465024
3460807,陆学艺,Q15945033
3462586,萧萐父,Q17033300
3463255,冬天的骨头获奖列表,Q6604882
3464437,來路不明的火車,Q1442915
3464460,法國電視六台,Q1881062
3464782,Android Studio,Q13233410
3463034,好色客杂志诉法威尔案,Q1704342
3462992,智能天线,Q1187868
3466751,一里坪干盐湖,Q15942988
3467299,萤火虫算法,Q5451844
3468520,莫朝君主世系圖,Q15907668
3470088,尤尔根·科勒尔,Q308925
3470112,黑河 (緬甸),Q4497421
3471869,洪仲清,Q15904462
3471958,电子阅览室,Q18235240
3472890,无动力制冷,Q3068508
3473559,截半大十二面體,Q3033696
3473889,埃斯布利,Q900984
3474045,谢河,Q1090933
3474229,奧代河,Q1244790
3475384,阿尼亚乡,Q546693
3476478,2013年日本,Q11187093
3476798,林和人,Q11532892
3477020,阿魯河,Q702925
3477888,美国犹太人,Q678551
3480087,塞夫龍河,Q573923
3480443,Sleepless Nights,Q11246454
3481295,李金早,Q15930235
3477810,伯克·胡里,Q17017388
3476959,錫烏勒河,Q946604
3480554,大溪地足球總會,Q2082037
3482261,2013年NBA總決賽,Q13405328
3484056,蜜汁火方,Q15894444
3485893,朝鲜人民军第766独立步兵团,Q4643483
3487175,特里尼奧河,Q71768
3487252,安東尼·卡莫納,Q4772220
3488168,札西秋宗,Q1896299
3488034,德清古桥群,Q17025211
3489133,雅諾鯨屬,Q20720092
3486951,仇保兴,Q15939853
3489286,上马坎遗址,Q15933771
3490544,義歸公主,Q16603569
3494045,上田七本槍,Q11359665
3490261,东安省,Q11235927
3494283,梵旦哥,Q3183352
3494690,小行星18996,Q2213973
3496341,博多式电报机,Q753170
3495507,陶玄,Q15926492
3496460,鄂尔多斯龟,Q7100908
3498218,小林春,Q5675534
3498687,九帶尖吻慈鯛,Q3316953
3498899,阮氏玉鳳,Q16903837
3500814,時光水滴,Q11514295
3499486,阿羅內河,Q3623900
3499098,贾瑞普公墓,Q6124203
3497228,白求恩医学院,Q15901414
3501275,零宽不连字,Q863569
3501932,布倫博河,Q907254
3502715,扁鹊庙,Q117437120
3504227,混炼,Q15932569
3504239,聚氯乙烯人造革,Q15899822
3504321,阿歷士·高美斯,Q13542845
3505580,漢朝行政區劃,Q5364451
3507141,雙向器,Q1266530
3508266,德本製藥,Q11235236
3505244,海盆,Q1069932
3508480,猫粮,Q1736906
3509109,張庭堅,Q16260779
3506302,余井塘,Q13554471
3509565,吉普夫-上弗里克,Q66986
3510457,卡洛·卡拉,Q168496
3511016,韋夫林斯維爾,Q66442
3512147,坐禪三昧經,Q15934946
3511507,祁韵士,Q7267598
3513475,伊斯坦布爾特朗普大廈,Q7847787
3515266,紅嶺路,Q16926224
3516702,福建土楼列表,Q15908354
3515907,萊格萊布,Q66436
3516895,坐視要管,Q7062149
3517338,變形金剛：賽博坦殞落,Q781169
3519668,伯克滕,Q66731
3520046,安菲特律翁,Q206214
3520854,南昌县博物馆,Q17022828
3522805,阿羅尼奧,Q68449
3522892,格蘭賈,Q67969
3522918,拉維扎拉,Q68005
3523984,變色普提魚,Q2266315
3529312,米莱娜·杜奇科娃,Q445900
3525913,麦诺森法案,Q505852
3527067,松山博明,Q246529
3528438,中込正行,Q1091970
3529406,米奇·里奇蒙德,Q375767
3528932,苏格拉底之死,Q1752990
3529573,佐佐木仁,Q3309636
3532142,瓦西里·别列祖茨基,Q311349
3532324,望江楼 (消歧义),Q15890867
3532892,手机刑警钱形爱,Q11301381
3533955,奥斯特拉西亚的布伦希尔德,Q230639
3532406,蛇节,Q16603273
3535440,短號,Q202027
3535247,哈格內克,Q67546
3536531,上巴爾姆,Q65883
3534300,鲁德勒布勒亚格县,Q1805059
3536472,默奇維爾,Q67830
3539364,先秦服飾,Q15899317
3540460,T-ara Japan Tour 2013: Treasure Box,Q14776733
3540868,小行星1082,Q120592
3540952,小行星1162,Q136641
3540957,小行星1167,Q136685
3541265,小行星1484,Q139807
3541270,小行星1490,Q139916
3541711,小行星2304,Q921795
3541806,小行星2419,Q747732
3541506,小行星2059,Q147214
3540971,小行星1178,Q136796
3541890,小行星1704,Q142625
3542158,小行星2767,Q517913
3542814,小行星2934,Q150384
3542839,小行星2964,Q766224
3543011,小行星1987,Q146565
3543058,小行星3017,Q669655
3543421,小行星3310,Q538806
3543444,小行星4219,Q153021
3543503,小行星3370,Q249283
3543062,小行星3021,Q150625
3543346,小行星3258,Q151142
3543176,小行星4048,Q152587
3543721,小行星3530,Q1046783
3543850,小行星4510,Q953419
3543723,小行星3532,Q949398
3544029,小行星4627,Q708979
3544163,小行星3849,Q906737
3543984,小行星4602,Q655053
3544183,小行星3864,Q672971
3544388,小行星4861,Q1044596
3544687,小行星6047,Q710905
3544723,小行星5106,Q1082947
3544892,小行星5206,Q732393
3544314,小行星4807,Q154695
3545033,小行星6273,Q556077
3545145,小行星6340,Q290280
3545253,小行星6382,Q619016
3545083,小行星5319,Q338179
3545132,小行星6330,Q557181
3545231,小行星6368,Q618999
3545310,小行星6404,Q619064
3545404,小行星6493,Q619767
3545430,小行星5478,Q743572
3545467,小行星5512,Q710449
3545705,小行星5640,Q1081772
3545814,小行星5765,Q1081550
3547180,絞刀,Q863835
3547216,托马斯·海尔默,Q508467
3547419,小行星7073,Q753392
3547465,小行星7122,Q543499
3547653,小行星7292,Q935926
3547784,小行星7442,Q985645
3547829,小行星7488,Q985954
3547878,小行星7542,Q1031498
3548011,小行星7686,Q376839
3548079,小行星7764,Q7340349
3548517,小行星8204,Q1191645
3548758,小行星8419,Q1496409
3548942,小行星8635,Q301756
3548358,小行星8037,Q1313305
3549907,小行星8748,Q1483602
3549969,小行星8821,Q374044
3549660,零插拔力插座,Q191941
3549996,小行星8860,Q784170
3550117,小行星8985,Q735680
3550173,小行星9045,Q542350
3550272,小行星9157,Q710201
3550029,小行星8894,Q1557598
3550461,小行星9335,Q4948506
3550700,小行星9601,Q711453
3550880,小行星9752,Q712355
3550845,小行星9738,Q709976
3550317,小行星9198,Q691849
3550905,小行星9787,Q710783
3551012,小行星9890,Q711135
3551021,小行星9898,Q1483948
3551065,小行星9945,Q969949
3551261,米海尔七世,Q210564
3552898,和田雄三,Q4384487
3553021,聯合警戒Online,Q1047460
3553324,申霍策維倫,Q68442
3554071,奥拉齐奥·真蒂莱斯基,Q367360
3554458,松平賴儀,Q11530630
3555129,盐洛高速公路,Q15933369
3558651,皇家公主號,Q3014295
3555807,卫星运载火箭 (消歧义),Q15885748
3558947,艾克斯-马赛大学,Q2302586
3559056,波吉亞家族,Q3307927
3555167,薩巴爾馬蒂河,Q630397
3562586,1991年臺灣,Q16078338
3564597,灰鼠蛇 (消歧義),Q15870175
3565913,船尾,Q273062
3566416,瓦尔斯,Q1111000
3567764,堵昇,Q45540173
3568540,打邦河,Q14948034
3568031,新华联,Q17025379
3571168,中国中央电视台体育赛事频道,Q15904975
3570961,澳洲褶唇魚,Q2364050
3571624,牛津縣 (安大略省),Q382652
3572486,亚历山大·斯塔姆博利伊斯基,Q313535
3574908,SIG SG 540突擊步槍,Q1968584
3574319,昆蒂縣,Q367344
3575265,最善房地產投資信託,Q17025565
3575331,阿格拉縣,Q606343
3576740,菲利浦·賀森拿,Q444737
3577165,莫陶,Q15896600
3581086,拉鲁湿地国家级自然保护区,Q14534331
3582944,巴約訥山,Q6919647
3583386,卡多日追,Q6400619
3578099,內貢博,Q668616
3585270,加德納山,Q3321843
3584407,格陵蘭犬,Q38515
3584090,葡萄牙殖民地戰爭,Q609836
3586654,佐渡川準,Q11383295
3590951,日多寺,Q15933919
3591398,色瓦龙寺,Q15924031
3591722,河北农业大学现代科技学院,Q15927691
3592415,胡爾沙根山,Q6921356
3592611,甘丹康萨,Q15941933
3593291,淤泥,Q270699
3595753,艾旺寺,Q15915177
3595850,雪那贡巴,Q15942986
3596151,杜費克山,Q5312305
3597948,薩爾科法根山,Q7424234
3600171,臨津江之戰 (1592年),Q4871272
3598939,外接球,Q1414689
3597870,愛川由衣,Q489446
3600317,艾哈邁德·愛敏,Q2762564
3600562,訊息傳遞,Q828130
3601416,亞馬遜河川脂鯉,Q6412627
3601254,1987–88年歐洲冠軍盃,Q392526
3602051,諾萊加嶺,Q7071409
3602386,日月山,Q11505487
3602594,田成玉,Q15898940
3603956,速霸陸EA族引擎,Q7630791
3604548,斯瓦塔馬倫山,Q3446033
3604445,蚱蜢火箭,Q5597534
3607837,黃柏文,Q48881045
3608265,基琴賽德冰川,Q6404127
3605836,東尼·巴提斯塔,Q7821857
3604429,鮑滕峰,Q4873598
3608698,南華足球隊2013/14賽季,Q14931949
3610109,卢拉赫,Q117633
3610833,休眠 (電腦),Q681126
3611787,羅森高原,Q7297066
3612242,美國足球協會,Q222131
3613714,FLAGS,Q11199196
3613845,2010快乐男声,Q14943511
3615234,怪物猎人4,Q3861001
3619211,弗雷德·瓦格斯,Q237087
3616476,福来友吉,Q10383047
3617007,李承寀,Q16076735
3621154,王偉民,Q15939762
3615439,皮戈特半島,Q2094654
3621160,武深高速公路,Q17028286
3621507,肯普地,Q136270
3622964,拉赫蒂L-35手槍,Q248620
3623282,特拉諾瓦灣,Q731848
3624919,貝克抑鬱量表,Q813655
3625372,暗戰2,Q4167744
3625033,史高域,Q15938184
3627724,大同国,Q15903028
3631207,熟梨糕,Q15905056
3631736,安塔纳斯·梅尔基斯,Q571011
3632723,基臣角,Q6417986
3632784,斯帕克角,Q487764
3632787,阿什角,Q488403
3635247,世上最有趣男人,Q7752375
3632801,布雷茲尼克高地,Q4962835
3632819,穆薩拉冰川,Q14955658
3635597,BS火焰之纹章 阿卡内亚战记,Q2877494
3637639,威廉斯角,Q4353324
3638993,牛津大學聖彼得學院,Q2487322
3639148,奇爾潘峰,Q5102003
3638542,西藏王统记,Q15936777
3654001,威爾米納灣,Q141709
3654225,井廞,Q15901719
3654003,安納岬,Q1099304
3654046,格林冰川,Q5602591
3667303,現代人報,Q15908668
3667464,神秘牙脂鯉,Q3765005
3666709,帕德什嶺,Q7123709
3669527,金邊國際航空,Q15043635
3671232,VVV BD001,Q14914830
3672799,易三仓大学,Q745391
3673619,女人30最犀利,Q11293392
3677058,米德群島,Q6803164
3677054,阿斯托爾島,Q4811076
3677675,洪命熹,Q624491
3677786,芝加哥南区,Q3492277
3681445,狄俄墨德斯,Q208256
3684696,提契诺号列车,Q2470722
3683744,佩登崖,Q7159080
3685481,葉夫根諾夫角,Q2604015
3685590,斯尔法纳斯·奥林匹欧,Q312667
3685645,胡克角,Q1099547
3685725,伯恩哈姆山,Q6919925
3688720,白木優子,Q11579801
3691236,演技,Q222749
3691540,顺序输送,Q15903644
3692273,古斯拉峰,Q5620914
3693045,生脈飲,Q15930859
3693140,AMX-50重型坦克,Q295448
3693391,莫斯曼半島,Q2603778
3695133,高楚元,Q16908298
3703128,特里內群島,Q3429867
3704355,巨變之後,Q720650
3705089,比克頓角,Q1099527
3705114,德庫維特角,Q3374090
3705944,南昌之屠,Q15912836
3707407,食管憩室,Q189638
3708614,賈永婕,Q15927596
3708748,云南省博物馆列表,Q15903478
3709753,卡倫·佛森,Q256789
3710070,Three Days,Q15149232
3711114,吴天明,Q529856
3715506,休豪伊,Q5931173
3716166,馬代嶺,Q6727172
3715711,張庭瑚,Q15928353
3716186,曼特山,Q6922007
3716316,梅福德穹丘,Q6807942
3716330,夸爾茲山,Q7269384
3716454,朱鸿兴,Q17025698
3718877,布里斯班高地,Q4968579
3719593,安東尼·M·楊,Q2109136
3718953,伊拉克利峰,Q6066566
3719948,2012直通春晚,Q15896086
3721403,般若學派,Q15900207
3722188,沈翹楚,Q16925476
3722655,Say The Words,Q15926091
3723476,漢弗萊營,Q626752
3720134,早安越南,Q741878
3725084,巴特·葉爾曼,Q127876
3726427,技术与继续教育学院,Q3274997
3726437,弗賴冰川,Q5506557
3727608,蛋白激酶C,Q420877
3730933,特勒弗斯山脈,Q7836163
3730951,阿瑟·范登堡,Q4388292
3729466,自由基引发剂,Q466403
3731247,雷神无人机,Q795389
3728983,金哲雄,Q16179914
3731902,2015年世界越野錦標賽,Q4630296
3732134,哈格曼峰,Q5638584
3734091,印度陆军第1军,Q5976674
3734183,薛素素,Q3571072
3734340,沮渠奚念,Q16076383
3735581,韋甘斯山,Q7999581
3737417,約翰·劉易斯·蓋迪斯,Q24070
3738928,老挝保护国,Q1320058
3739074,2014超級巨星紅白藝能大賞,Q15903574
3739936,甲申事变,Q20062159
3741886,歷史緒論,Q1259616
3740646,贖罪之母主教座堂,Q4842156
3737997,安特山,Q4770857
3745336,圣佩德罗堡,Q1472845
3748965,布蘭道冰川,Q4956595
3746113,馬克斯韋爾灣,Q4161995
3746067,托奎山,Q7825222
3751239,拉爾斯克里斯坦森海岸,Q1605260
3752808,紹瑟德半島,Q1099182
3753842,陈景韩,Q15897973
3758405,苗栗市立圖書館,Q15934335
3757514,紧急广播系统,Q5370567
3760246,徹奇冰川,Q5116593
3758426,苗栗縣立圖書館,Q15944324
3761188,刚果民主共和国总理,Q3401753
3764550,愛心 (公益節目),Q15924903
3766328,生态水文学,Q2363192
3767334,斗门大桥,Q15889209
3767347,中华台北男子足球代表队东亚足球锦标赛外围赛及会内赛记录,Q15902926
3768528,重慶市政府,Q15927503
3768660,手移植,Q552264
3770750,赫連社干,Q16076163
3772200,克莱门公寓,Q15903347
3774137,盧慧琳,Q16906342
3775158,弗兰克·富里迪,Q454486
3775275,巴斯卡·基亞,Q423298
3772508,麥維他,Q557614
3775714,克卜勒61b,Q15114380
3775790,麥坎斯冰川,Q6800135
3776124,施洛斯巴赫角,Q2331459
3776783,太原工业大学材料工程学院,Q15909606
3779038,哲學概念列表,Q3248569
3779484,信安县,Q9393030
3781922,扎哈罗夫-库兹涅佐夫方程,Q18653438
3782059,華僑銀行大廈,Q2790093
3783319,朴敏雨,Q15540782
3782725,汤姆森效应,Q2328104
3783737,麥克羅里山,Q6922093
3784874,义容河,Q16888767
3785394,葉狀體,Q207495
3784235,集州,Q10565800
3785921,辛书华,Q16907349
3787101,天主教利夫拉门图圣母城教区,Q871350
3785991,韩青梅,Q16908118
3787216,乞伏審虔,Q17005654
3790260,袁御庫,Q15614432
3789934,斯德哥爾摩地鐵紅線,Q766945
3792375,奈加代,Q753391
3792295,武则天 (话剧),Q15913326
3793210,智能流体,Q7544042
3793269,中國人民解放軍出版社,Q17014662
3793367,戒痕,Q15924755
3793994,布里斯峰,Q4981152
3793893,簡懿佳,Q15931224
3797894,迈克·莱斯克,Q731229
3796308,奇異諾德脂鯉,Q5542708
3797920,阿卡奈人,Q1059987
3798225,米勒克爾岩,Q6819224
3799976,浮石烟村,Q15941000
3798400,富勒穹,Q5508245
3801195,1947年BAA选秀,Q795333
3801626,提帮功王子,Q4272881
3801992,西平州,Q22079188
3802741,安沛機場,Q10822651
3802898,紐卡索國際體育中心,Q1188325
3803336,佩克光牙寶蓮魚,Q5856405
3805168,羊毛战记,Q19319226
3806000,2014年冬季奧林匹克運動會跳台滑雪比賽,Q3791122
3807232,塔克夫角,Q15706596
3807762,冰立方冰壶中心,Q2945286
3808158,馬爾冰山麓,Q6772767
3808195,阿利森嶺,Q4732816
3808234,史文森嶺,Q7652182
3808378,布拉迪斯拉發夸美紐斯大學,Q31392
3808422,布徹嶺,Q5002454
3808433,班納峰,Q4856851
3809795,彼得森嶺,Q7178267
3809617,列文森,Q4256371
3810238,林彪反党集团,Q15935233
3810711,博斯峰,Q4947516
3811005,雪橇运动中心,Q3472326
3811062,赫恩峰,Q8341587
3811013,李詠裳,Q15915375
3811080,馬歇爾嶺,Q15248872
3811727,Very Merry Xmas,Q15427683
3811782,希普頓嶺,Q7498126
3815188,查普曼角,Q1099241
3815128,布倫托帕拉灣,Q15204573
3812402,車慶日,Q12618477
3816768,卡羅瑟斯崖,Q5046757
3817128,深水路,Q16929071
3815815,卢永福,Q15699152
3817366,青州国家地质公园,Q16868546
3817729,四烯甲萘醌,Q7936967
3818204,魯凱語音系,Q17036218
3818812,刘仲禄,Q17020665
3819913,伊莫珍·希普,Q230484
3822160,沼鰍,Q5611750
3820447,霍尔－埃鲁法,Q898555
3822570,纳芙卡,Q2992419
3821177,武氏諧,Q10833902
3823779,阴道积水,Q5954725
3823828,休氏益秀朝鮮鰍,Q6403701
3824991,齊格扎格海崖,Q8071817
3828639,維護版本,Q6736813
3828936,江西副沙鰍,Q11940101
3829202,長腹華鰍,Q6410685
3829091,丹尼男孩,Q1164523
3829808,卑鄙的我原声带,Q5264982
3829854,Track Top-40,Q12643811
3830204,炮战,Q18234996
3830232,AMC 35騎兵坦克,Q294661
3831144,中華基督教會何福堂書院,Q16922222
