query_id,item_qid,property_qid,adj_item_qid
930121,Q410107,P703,Q468695
930121,Q410107,P828,Q21174107
930121,Q410107,P910,Q9654320
930121,Q410107,P921,Q29007521
930121,Q410107,P921,Q26348209
930121,Q410107,P921,Q46514551
930121,Q410107,P921,Q26345395
930121,Q410107,P921,Q26372893
3381487,Q410172,P1889,Q98819893
3381487,Q410172,P31,Q4167410
5501429,Q4102787,P131,Q122431011
5501429,Q4102787,P131,Q103860141
5501429,Q4102787,P17,Q212
5501429,Q4102787,P19,Q12149750
5501429,Q4102787,P31,Q21672098
5501429,Q4102787,P421,Q6723
5501429,Q4102787,P421,Q6760
5501429,Q4102787,P463,Q20898638
5501429,Q4102787,P463,Q107370254
5501429,Q4102787,P5008,Q10780973
537771,Q4103230,P10449,Q2475323
537771,Q4103230,P106,Q13219587
537771,Q4103230,P1327,Q4515465
537771,Q4103230,P1327,Q11488056
537771,Q4103230,P1327,Q16264641
537771,Q4103230,P1344,Q5448067
537771,Q4103230,P1344,Q62052081
537771,Q4103230,P1344,Q60252939
537771,Q4103230,P1344,Q62051033
537771,Q4103230,P1344,Q66758475
537771,Q4103230,P1532,Q148
537771,Q4103230,P19,Q42956
537771,Q4103230,P21,Q6581097
537771,Q4103230,P2416,Q1682809
537771,Q4103230,P2416,Q4305887
537771,Q4103230,P27,Q148
537771,Q4103230,P31,Q5
537771,Q4103230,P6104,Q15304993
537771,Q4103230,P641,Q38108
537771,Q4103230,P734,Q804943
537771,Q4103230,P735,Q106832419
5380168,Q4103517,P131,Q122432203
5380168,Q4103517,P131,Q122462215
5380168,Q4103517,P131,Q2997740
5380168,Q4103517,P17,Q212
5380168,Q4103517,P19,Q113489436
5380168,Q4103517,P31,Q21672098
5380168,Q4103517,P421,Q6723
5380168,Q4103517,P421,Q6760
5380168,Q4103517,P463,Q20083532
5380168,Q4103517,P5008,Q10780973
537926,Q4104034,P282,Q8229
537926,Q4104034,P31,Q494511
537926,Q4104034,P31,Q11879590
537926,Q4104034,P735,Q18619116
537926,Q4104034,P735,Q47817068
537926,Q4104034,P735,Q94468297
5662356,Q4106223,P131,Q108500431
5662356,Q4106223,P131,Q591739
5662356,Q4106223,P17,Q212
5662356,Q4106223,P19,Q15071908
5662356,Q4106223,P19,Q26243934
5662356,Q4106223,P31,Q21672098
5662356,Q4106223,P421,Q6723
5662356,Q4106223,P421,Q6760
5662356,Q4106223,P463,Q4278076
5662356,Q4106223,P5008,Q10780973
5192052,Q4106322,P131,Q103848598
5192052,Q4106322,P17,Q212
5192052,Q4106322,P31,Q21672098
5192052,Q4106322,P421,Q6723
5192052,Q4106322,P421,Q6760
5192052,Q4106322,P463,Q12120129
5192052,Q4106322,P5008,Q10780973
468352,Q411,P101,Q16722979
468352,Q411,P101,Q58919234
468352,Q411,P101,Q5237750
468352,Q411,P101,Q109098710
468352,Q411,P101,Q17517195
468352,Q411,P1269,Q7261408
468352,Q411,P1269,Q115625470
468352,Q411,P1269,Q127761099
468352,Q411,P1269,Q98925662
468352,Q411,P1343,Q22001375
468352,Q411,P1423,Q6689385
468352,Q411,P1424,Q6689385
468352,Q411,P1889,Q3545894
468352,Q411,P1889,Q18620965
468352,Q411,P2579,Q98925662
468352,Q411,P2579,Q181508
468352,Q411,P2650,Q5761590
468352,Q411,P2650,Q26776808
468352,Q411,P279,Q333
468352,Q411,P279,Q420
468352,Q411,P279,Q18620965
468352,Q411,P279,Q30587747
468352,Q411,P301,Q8691933
468352,Q411,P3095,Q3061999
468352,Q411,P31,Q16652028
468352,Q411,P31,Q2591050
468352,Q411,P31,Q11862829
468352,Q411,P31,Q2267705
468352,Q411,P31,Q7314169
468352,Q411,P425,Q3061999
468352,Q411,P5008,Q6173448
468352,Q411,P800,Q535733
468352,Q411,P910,Q8691933
468352,Q411,P921,Q45428877
468352,Q411,P921,Q107309894
468352,Q411,P921,Q57072037
468352,Q411,P921,Q68885679
468352,Q411,P921,Q92970990
802266,Q411060,P1552,Q7973224
802266,Q411060,P279,Q408683
802266,Q411060,P279,Q4272322
802266,Q411060,P31,Q113145171
802266,Q411060,P4952,Q51139288
802266,Q411060,P527,Q3487110
802266,Q411060,P527,Q629
802266,Q411060,P527,Q688
802266,Q411060,P527,Q682
802266,Q411060,P527,Q556
802266,Q411060,P921,Q108918943
788118,Q411294,P186,Q1078150
788118,Q411294,P279,Q11173
788118,Q411294,P31,Q113145171
788118,Q411294,P4770,Q27277792
788118,Q411294,P4952,Q51139288
788118,Q411294,P527,Q2348411
788118,Q411294,P527,Q658
788118,Q411294,P527,Q688
788118,Q411294,P921,Q26374988
788118,Q411294,P921,Q42239087
788118,Q411294,P921,Q43244528
788118,Q411294,P921,Q84925365
5524405,Q4113984,P131,Q122519922
5524405,Q4113984,P131,Q98521883
5524405,Q4113984,P17,Q212
5524405,Q4113984,P1889,Q28023701
5524405,Q4113984,P19,Q56255670
5524405,Q4113984,P31,Q21672098
5524405,Q4113984,P421,Q6723
5524405,Q4113984,P421,Q6760
5524405,Q4113984,P5008,Q10780973
1651321,Q4114007,P1346,Q1190943
1651321,Q4114007,P155,Q2045801
1651321,Q4114007,P155,Q13621521
1651321,Q4114007,P156,Q13621521
1651321,Q4114007,P156,Q2045801
1651321,Q4114007,P17,Q148
1651321,Q4114007,P2094,Q59689882
1651321,Q4114007,P276,Q15174
1651321,Q4114007,P31,Q16510064
1651321,Q4114007,P31,Q51031626
1651321,Q4114007,P361,Q2636501
1651321,Q4114007,P641,Q7707
1845086,Q4115057,P127,Q1232180
1845086,Q4115057,P131,Q8810
1845086,Q4115057,P131,Q238445
1845086,Q4115057,P1435,Q23712
1845086,Q4115057,P149,Q27557355
1845086,Q4115057,P159,Q21014421
1845086,Q4115057,P17,Q29
1845086,Q4115057,P31,Q16560
1845086,Q4115057,P7561,Q86116589
1845086,Q4115057,P8596,Q104551013
1845086,Q4115057,P971,Q86116589
1845086,Q4115057,P971,Q104551013
992678,Q4116183,P105,Q7432
992678,Q4116183,P1343,Q112869398
992678,Q4116183,P141,Q211005
992678,Q4116183,P171,Q131113
992678,Q4116183,P31,Q16521
992678,Q4116183,P366,Q287
992678,Q4116183,P9714,Q148
992678,Q4116183,P9714,Q15175
992678,Q4116183,P9714,Q41705
1143455,Q41165516,P105,Q7432
1143455,Q41165516,P171,Q17986800
1143455,Q41165516,P31,Q16521
6688864,Q41174436,P1344,Q9673
6688864,Q41174436,P1344,Q16149172
6688864,Q41174436,P1346,Q9673
6688864,Q41174436,P1346,Q172721
6688864,Q41174436,P2499,Q66823704
6688864,Q41174436,P2500,Q66823704
6688864,Q41174436,P301,Q62392562
6688864,Q41174436,P31,Q22833318
6688864,Q41174436,P31,Q108861375
6688864,Q41174436,P3450,Q1968
6688864,Q41174436,P361,Q97139307
6688864,Q41174436,P361,Q98754976
6688864,Q41174436,P361,Q96088886
6688864,Q41174436,P361,Q97651788
6688864,Q41174436,P361,Q95994243
6688864,Q41174436,P527,Q98754976
6688864,Q41174436,P527,Q95994243
6688864,Q41174436,P527,Q97667329
6688864,Q41174436,P527,Q108861640
6688864,Q41174436,P527,Q67123917
6688864,Q41174436,P641,Q2705092
6688864,Q41174436,P664,Q179412
6688864,Q41174436,P793,Q1968
6688864,Q41174436,P910,Q62392562
6688864,Q41174436,P971,Q84759124
281314,Q41185,P1001,Q62385136
281314,Q41185,P1001,Q65478275
281314,Q41185,P1001,Q86698825
281314,Q41185,P1001,Q104927973
281314,Q41185,P1071,Q2906908
281314,Q41185,P1151,Q15688987
281314,Q41185,P119,Q1344191
281314,Q41185,P119,Q2865191
281314,Q41185,P119,Q3379461
281314,Q41185,P1204,Q15688987
281314,Q41185,P127,Q105534836
281314,Q41185,P127,Q112053222
281314,Q41185,P1302,Q1375900
281314,Q41185,P1302,Q2676764
281314,Q41185,P131,Q3152683
281314,Q41185,P131,Q122552445
281314,Q41185,P131,Q2945176
281314,Q41185,P131,Q3495625
281314,Q41185,P131,Q3361110
281314,Q41185,P1313,Q62385136
281314,Q41185,P1343,Q867541
281314,Q41185,P1343,Q3181656
281314,Q41185,P1343,Q19180675
281314,Q41185,P1376,Q1666787
281314,Q41185,P1376,Q18385044
281314,Q41185,P1376,Q3249
281314,Q41185,P1376,Q1724690
281314,Q41185,P1376,Q1545967
281314,Q41185,P138,Q106572553
281314,Q41185,P138,Q108837606
281314,Q41185,P138,Q26963541
281314,Q41185,P138,Q1431038
281314,Q41185,P138,Q106297959
281314,Q41185,P1427,Q107571552
281314,Q41185,P1427,Q107571400
281314,Q41185,P1427,Q107571873
281314,Q41185,P1427,Q28944179
281314,Q41185,P1427,Q28942432
281314,Q41185,P1444,Q107571551
281314,Q41185,P1444,Q10392451
281314,Q41185,P1444,Q23636684
281314,Q41185,P1444,Q28973877
281314,Q41185,P1444,Q16617092
281314,Q41185,P1456,Q3252038
281314,Q41185,P1464,Q8729503
281314,Q41185,P1465,Q9217835
281314,Q41185,P150,Q1724692
281314,Q41185,P150,Q2986889
281314,Q41185,P150,Q1124450
281314,Q41185,P150,Q700794
281314,Q41185,P150,Q1724681
281314,Q41185,P159,Q2822386
281314,Q41185,P159,Q125808245
281314,Q41185,P159,Q84644767
281314,Q41185,P159,Q55475556
281314,Q41185,P159,Q104927973
281314,Q41185,P17,Q142
281314,Q41185,P1740,Q19363058
281314,Q41185,P1791,Q9534063
281314,Q41185,P1792,Q7915685
281314,Q41185,P180,Q115691505
281314,Q41185,P180,Q58331367
281314,Q41185,P180,Q17493212
281314,Q41185,P180,Q115766461
281314,Q41185,P180,Q20188759
281314,Q41185,P1830,Q1417171
281314,Q41185,P1830,Q2968304
281314,Q41185,P1830,Q3361081
281314,Q41185,P1830,Q3495625
281314,Q41185,P19,Q1559009
281314,Q41185,P19,Q55671860
281314,Q41185,P19,Q732320
281314,Q41185,P19,Q2826991
281314,Q41185,P19,Q2344417
281314,Q41185,P190,Q88
281314,Q41185,P190,Q1223508
281314,Q41185,P190,Q72259
281314,Q41185,P190,Q991209
281314,Q41185,P190,Q6225
281314,Q41185,P193,Q46995898
281314,Q41185,P20,Q112661178
281314,Q41185,P20,Q55018249
281314,Q41185,P20,Q16670044
281314,Q41185,P20,Q7791220
281314,Q41185,P20,Q18533733
281314,Q41185,P206,Q659526
281314,Q41185,P276,Q2706523
281314,Q41185,P276,Q111207890
281314,Q41185,P276,Q125154479
281314,Q41185,P276,Q3588236
281314,Q41185,P276,Q23725830
281314,Q41185,P291,Q106114722
281314,Q41185,P291,Q95556909
281314,Q41185,P291,Q100941213
281314,Q41185,P291,Q116462024
281314,Q41185,P291,Q51407168
281314,Q41185,P301,Q7320013
281314,Q41185,P31,Q484170
281314,Q41185,P31,Q1549591
281314,Q41185,P36,Q1724681
281314,Q41185,P36,Q3249
281314,Q41185,P36,Q88077318
281314,Q41185,P36,Q18385044
281314,Q41185,P36,Q1724690
281314,Q41185,P361,Q126722862
281314,Q41185,P361,Q126722874
281314,Q41185,P361,Q126722879
281314,Q41185,P37,Q150
281314,Q41185,P421,Q6655
281314,Q41185,P421,Q6723
281314,Q41185,P47,Q234361
281314,Q41185,P47,Q3555530
281314,Q41185,P47,Q385859
281314,Q41185,P47,Q996113
281314,Q41185,P47,Q372882
281314,Q41185,P485,Q2860509
281314,Q41185,P485,Q63848798
281314,Q41185,P504,Q3342065
281314,Q41185,P504,Q3343882
281314,Q41185,P504,Q6719837
281314,Q41185,P504,Q11676629
281314,Q41185,P532,Q6719837
281314,Q41185,P532,Q11676629
281314,Q41185,P532,Q83566933
281314,Q41185,P532,Q105209957
281314,Q41185,P551,Q56087291
281314,Q41185,P551,Q3420689
281314,Q41185,P551,Q24951096
281314,Q41185,P551,Q106580654
281314,Q41185,P551,Q3262467
281314,Q41185,P6,Q127503914
281314,Q41185,P609,Q2170519
281314,Q41185,P609,Q3445318
281314,Q41185,P609,Q2169581
281314,Q41185,P609,Q1922885
281314,Q41185,P609,Q2170514
281314,Q41185,P7153,Q3457498
281314,Q41185,P7153,Q15460665
281314,Q41185,P740,Q1784865
281314,Q41185,P740,Q4805975
281314,Q41185,P740,Q15481114
281314,Q41185,P740,Q67142228
281314,Q41185,P7867,Q84067300
281314,Q41185,P793,Q2076444
281314,Q41185,P793,Q3485846
281314,Q41185,P793,Q16511355
281314,Q41185,P8138,Q3550960
281314,Q41185,P8138,Q108921298
281314,Q41185,P840,Q86680275
281314,Q41185,P8989,Q104600722
281314,Q41185,P910,Q7320013
281314,Q41185,P915,Q60847368
281314,Q41185,P921,Q112344305
281314,Q41185,P921,Q103895469
281314,Q41185,P921,Q34489739
281314,Q41185,P921,Q112344344
281314,Q41185,P921,Q84637413
281314,Q41185,P931,Q1431038
281314,Q41185,P937,Q125692106
281314,Q41185,P937,Q109940120
281314,Q41185,P937,Q110080114
281314,Q41185,P937,Q3386645
281314,Q41185,P937,Q2644880
281314,Q41185,P971,Q6216545
281314,Q41185,P971,Q108734719
281314,Q41185,P971,Q7915685
281314,Q41185,P971,Q65727586
281314,Q41185,P971,Q116854383
1189884,Q412061,P279,Q24784611
1189884,Q412061,P279,Q425067
1189884,Q412061,P279,Q5572361
1189884,Q412061,P279,Q5749058
1189884,Q412061,P31,Q67015883
1189884,Q412061,P680,Q21115155
1189884,Q412061,P921,Q33913097
1189884,Q412061,P921,Q44100019
1189884,Q412061,P921,Q64113688
5730441,Q412068,P1552,Q103382
5730441,Q412068,P1552,Q7824244
5730441,Q412068,P1889,Q72485428
5730441,Q412068,P31,Q21177113
5730441,Q412068,P366,Q189567
5730441,Q412068,P366,Q626292
5730441,Q412068,P366,Q902638
5730441,Q412068,P366,Q3476513
5730441,Q412068,P366,Q56490023
5730441,Q412068,P4952,Q51139288
5730441,Q412068,P527,Q27287232
5730441,Q412068,P527,Q117838071
5730441,Q412068,P793,Q231043
95233,Q4121120,P17,Q148
95233,Q4121120,P921,Q112953682
5728327,Q4121307,P136,Q37073
5728327,Q4121307,P155,Q13422120
5728327,Q4121307,P155,Q3742015
5728327,Q4121307,P156,Q3742015
5728327,Q4121307,P156,Q13422120
5728327,Q4121307,P162,Q351061
5728327,Q4121307,P162,Q818048
5728327,Q4121307,P162,Q2617484
5728327,Q4121307,P175,Q1438730
5728327,Q4121307,P264,Q231694
5728327,Q4121307,P264,Q679551
5728327,Q4121307,P31,Q134556
5728327,Q4121307,P361,Q1940766
5728327,Q4121307,P407,Q1860
5728327,Q4121307,P437,Q6473564
5728327,Q4121307,P658,Q1940766
5728327,Q4121307,P676,Q351061
5728327,Q4121307,P676,Q818048
5728327,Q4121307,P676,Q2617484
5728327,Q4121307,P676,Q4484208
9075,Q41232,P12686,Q7038149
9075,Q41232,P12687,Q7079881
9075,Q41232,P155,Q41326
9075,Q41232,P155,Q4101
9075,Q41232,P156,Q4101
9075,Q41232,P156,Q41326
9075,Q41232,P2354,Q6640707
9075,Q41232,P301,Q6993626
9075,Q41232,P31,Q29964144
9075,Q41232,P361,Q169204
9075,Q41232,P527,Q169204
9075,Q41232,P910,Q6993626
9075,Q41232,P971,Q7038149
9075,Q41232,P971,Q7079881
9075,Q41232,P971,Q8100352
9075,Q41232,P971,Q28351721
5477577,Q4124817,P131,Q122239332
5477577,Q4124817,P131,Q122580537
5477577,Q4124817,P131,Q955630
5477577,Q4124817,P1376,Q9273347
5477577,Q4124817,P17,Q212
5477577,Q4124817,P17,Q28513
5477577,Q4124817,P17,Q131964
5477577,Q4124817,P31,Q21672098
5477577,Q4124817,P36,Q9273347
5477577,Q4124817,P36,Q16694775
5477577,Q4124817,P421,Q6723
5477577,Q4124817,P421,Q6760
5477577,Q4124817,P463,Q16694775
5477577,Q4124817,P5008,Q10780973
5477494,Q4128931,P131,Q25447138
5477494,Q4128931,P131,Q122296867
5477494,Q4128931,P131,Q2608054
5477494,Q4128931,P17,Q212
5477494,Q4128931,P17,Q28513
5477494,Q4128931,P17,Q131964
5477494,Q4128931,P19,Q11709748
5477494,Q4128931,P19,Q11748770
5477494,Q4128931,P19,Q11779359
5477494,Q4128931,P301,Q32280400
5477494,Q4128931,P31,Q21672098
5477494,Q4128931,P421,Q6723
5477494,Q4128931,P421,Q6760
5477494,Q4128931,P463,Q20077077
5477494,Q4128931,P5008,Q10780973
5477494,Q4128931,P910,Q32280400
4133437,Q413008,P279,Q11173
4133437,Q413008,P31,Q113145171
4133437,Q413008,P527,Q623
4133437,Q413008,P527,Q629
4133437,Q413008,P527,Q658
4133437,Q413008,P527,Q682
4133437,Q413008,P921,Q26373213
91737,Q4130823,P1001,Q122033668
91737,Q4130823,P10624,Q47423
91737,Q4130823,P10624,Q177773
91737,Q4130823,P1343,Q20078554
91737,Q4130823,P159,Q36600
91737,Q4130823,P2652,Q333536
91737,Q4130823,P301,Q8503759
91737,Q4130823,P31,Q484652
91737,Q4130823,P463,Q112161471
91737,Q4130823,P740,Q36600
91737,Q4130823,P910,Q8503759
91737,Q4130823,P921,Q106429588
5501628,Q4139517,P131,Q122440535
5501628,Q4139517,P131,Q122534454
5501628,Q4139517,P131,Q122534455
5501628,Q4139517,P131,Q103858737
5501628,Q4139517,P17,Q212
5501628,Q4139517,P31,Q21672098
5501628,Q4139517,P421,Q6723
5501628,Q4139517,P421,Q6760
5501628,Q4139517,P463,Q20073129
5501628,Q4139517,P5008,Q10780973
656727,Q41451,P1343,Q602358
656727,Q41451,P138,Q107555023
656727,Q41451,P138,Q124656001
656727,Q41451,P138,Q900379
656727,Q41451,P1435,Q43113623
656727,Q41451,P17,Q664
656727,Q41451,P189,Q105814897
656727,Q41451,P206,Q98
656727,Q41451,P276,Q401979
656727,Q41451,P276,Q124828022
656727,Q41451,P276,Q125164594
656727,Q41451,P2825,Q125127420
656727,Q41451,P3018,Q106568371
656727,Q41451,P31,Q33837
656727,Q41451,P31,Q1402592
656727,Q41451,P361,Q32156947
656727,Q41451,P361,Q32190095
656727,Q41451,P361,Q32251645
656727,Q41451,P361,Q125808183
656727,Q41451,P361,Q46275
656727,Q41451,P527,Q46275
656727,Q41451,P706,Q106568371
656727,Q41451,P921,Q24352169
656727,Q41451,P921,Q54556459
5404807,Q4148797,P131,Q2469653
5404807,Q4148797,P17,Q212
5404807,Q4148797,P31,Q21672098
5404807,Q4148797,P421,Q6723
5404807,Q4148797,P421,Q6760
5404807,Q4148797,P463,Q12101876
5404807,Q4148797,P5008,Q10780973
96587,Q41505,P105,Q7432
96587,Q41505,P1343,Q867541
96587,Q41505,P1343,Q1768721
96587,Q41505,P1343,Q19085957
96587,Q41505,P1343,Q107402112
96587,Q41505,P1343,Q112869417
96587,Q41505,P138,Q16948320
96587,Q41505,P1582,Q3346786
96587,Q41505,P1582,Q27658753
96587,Q41505,P1582,Q55379250
96587,Q41505,P1672,Q3346786
96587,Q41505,P1672,Q27658753
96587,Q41505,P1672,Q55379250
96587,Q41505,P171,Q1550170
96587,Q41505,P1889,Q6685124
96587,Q41505,P279,Q904653
96587,Q41505,P301,Q55330649
96587,Q41505,P31,Q16521
96587,Q41505,P366,Q287
96587,Q41505,P366,Q188840
96587,Q41505,P366,Q3314483
96587,Q41505,P460,Q106909281
96587,Q41505,P566,Q39777083
96587,Q41505,P6104,Q56241615
96587,Q41505,P703,Q27108250
96587,Q41505,P703,Q105279730
96587,Q41505,P703,Q104911604
96587,Q41505,P703,Q104945110
96587,Q41505,P703,Q105202993
96587,Q41505,P8193,Q99549220
96587,Q41505,P910,Q55330649
96587,Q41505,P921,Q36244084
96587,Q41505,P921,Q104751492
96587,Q41505,P921,Q90515164
96587,Q41505,P921,Q74019264
96587,Q41505,P921,Q89426512
96587,Q41505,P9714,Q148
96587,Q41505,P9714,Q956
96587,Q41505,P9714,Q15175
96587,Q41505,P9714,Q41705
5217712,Q4152927,P131,Q122427218
5217712,Q4152927,P131,Q122427233
5217712,Q4152927,P131,Q122427234
5217712,Q4152927,P131,Q122512963
5217712,Q4152927,P131,Q2469595
5217712,Q4152927,P1376,Q63645044
5217712,Q4152927,P17,Q212
5217712,Q4152927,P31,Q21672098
5217712,Q4152927,P36,Q63645044
5217712,Q4152927,P421,Q6723
5217712,Q4152927,P421,Q6760
5217712,Q4152927,P463,Q16697193
5217712,Q4152927,P5008,Q10780973
1146563,Q4156159,P105,Q7432
1146563,Q4156159,P171,Q1855745
1146563,Q4156159,P31,Q16521
2933499,Q41562,P1269,Q7835091
2933499,Q41562,P131,Q75099732
2933499,Q41562,P131,Q15198
2933499,Q41562,P131,Q2824397
2933499,Q41562,P131,Q99542973
2933499,Q41562,P131,Q19881753
2933499,Q41562,P1343,Q867541
2933499,Q41562,P1376,Q15198
2933499,Q41562,P159,Q2044991
2933499,Q41562,P159,Q16968762
2933499,Q41562,P159,Q17043140
2933499,Q41562,P17,Q668
2933499,Q41562,P1792,Q8751273
2933499,Q41562,P189,Q117476424
2933499,Q41562,P19,Q7273581
2933499,Q41562,P19,Q12978716
2933499,Q41562,P19,Q12985203
2933499,Q41562,P19,Q5647371
2933499,Q41562,P19,Q4648485
2933499,Q41562,P20,Q492527
2933499,Q41562,P20,Q4741784
2933499,Q41562,P20,Q6345096
2933499,Q41562,P20,Q16018681
2933499,Q41562,P20,Q60740716
2933499,Q41562,P276,Q48725531
2933499,Q41562,P301,Q8852669
2933499,Q41562,P31,Q515
2933499,Q41562,P36,Q15198
2933499,Q41562,P421,Q6828
2933499,Q41562,P527,Q3534206
2933499,Q41562,P910,Q8852669
2933499,Q41562,P921,Q103971114
2933499,Q41562,P921,Q120367222
2933499,Q41562,P931,Q3522770
2933499,Q41562,P971,Q8751273
5598611,Q4157630,P131,Q2996222
5598611,Q4157630,P131,Q122332647
5598611,Q4157630,P131,Q122521748
5598611,Q4157630,P17,Q212
5598611,Q4157630,P19,Q61963668
5598611,Q4157630,P31,Q21672098
5598611,Q4157630,P36,Q19750886
5598611,Q4157630,P421,Q6723
5598611,Q4157630,P421,Q6760
5598611,Q4157630,P463,Q19750886
5598611,Q4157630,P5008,Q10780973
242736,Q41602,P1343,Q602358
242736,Q41602,P1343,Q35541239
242736,Q41602,P1343,Q16082057
242736,Q41602,P1343,Q3181656
242736,Q41602,P1343,Q4532138
242736,Q41602,P138,Q28692782
242736,Q41602,P138,Q107554830
242736,Q41602,P138,Q3881389
242736,Q41602,P138,Q152579
242736,Q41602,P138,Q21654601
242736,Q41602,P17,Q17
242736,Q41602,P17,Q159
242736,Q41602,P19,Q4242765
242736,Q41602,P19,Q5923756
242736,Q41602,P20,Q326222
242736,Q41602,P20,Q1961047
242736,Q41602,P200,Q4228914
242736,Q41602,P200,Q4091252
242736,Q41602,P200,Q4231060
242736,Q41602,P200,Q4453725
242736,Q41602,P200,Q2552988
242736,Q41602,P201,Q4597635
242736,Q41602,P205,Q17
242736,Q41602,P205,Q159
242736,Q41602,P206,Q49666735
242736,Q41602,P206,Q991004
242736,Q41602,P206,Q111703858
242736,Q41602,P206,Q15268975
242736,Q41602,P206,Q1066434
242736,Q41602,P276,Q48804179
242736,Q41602,P276,Q85881944
242736,Q41602,P276,Q13402972
242736,Q41602,P276,Q757314
242736,Q41602,P276,Q22974622
242736,Q41602,P301,Q8168420
242736,Q41602,P31,Q204894
242736,Q41602,P361,Q2659621
242736,Q41602,P361,Q33633085
242736,Q41602,P361,Q24935171
242736,Q41602,P361,Q12374923
242736,Q41602,P361,Q124259420
242736,Q41602,P403,Q4428951
242736,Q41602,P403,Q4210752
242736,Q41602,P403,Q34868474
242736,Q41602,P403,Q107363243
242736,Q41602,P403,Q4536166
242736,Q41602,P47,Q12353254
242736,Q41602,P5008,Q6173448
242736,Q41602,P527,Q367304
242736,Q41602,P527,Q639399
242736,Q41602,P527,Q98
242736,Q41602,P559,Q208054
242736,Q41602,P706,Q35581
242736,Q41602,P706,Q21044982
242736,Q41602,P706,Q904438
242736,Q41602,P706,Q20031359
242736,Q41602,P706,Q37910448
242736,Q41602,P910,Q8168420
242736,Q41602,P921,Q113854847
242736,Q41602,P921,Q56852956
242736,Q41602,P921,Q104430374
242736,Q41602,P921,Q29473686
242736,Q41602,P921,Q104452441
3746113,Q4161995,P131,Q21590062
3746113,Q4161995,P206,Q2745332
3746113,Q4161995,P206,Q4788175
3746113,Q4161995,P206,Q5372692
3746113,Q4161995,P206,Q21489995
3746113,Q4161995,P30,Q51
3746113,Q4161995,P31,Q39594
3746113,Q4161995,P361,Q22544201
3746113,Q4161995,P706,Q140948
1560111,Q416370,P2175,Q954674
1560111,Q416370,P2175,Q2306782
1560111,Q416370,P2176,Q954674
1560111,Q416370,P2176,Q2306782
1560111,Q416370,P279,Q11173
1560111,Q416370,P2868,Q7831165
1560111,Q416370,P31,Q113145171
1560111,Q416370,P4844,Q61894507
1560111,Q416370,P4844,Q107974050
1560111,Q416370,P4844,Q61974972
1560111,Q416370,P4844,Q63595679
1560111,Q416370,P4844,Q113920861
1560111,Q416370,P4952,Q51139288
1560111,Q416370,P527,Q48566776
5524503,Q4163855,P131,Q122520525
5524503,Q4163855,P131,Q98521883
5524503,Q4163855,P131,Q122520522
5524503,Q4163855,P131,Q122520520
5524503,Q4163855,P131,Q122520524
5524503,Q4163855,P17,Q212
5524503,Q4163855,P19,Q113636656
5524503,Q4163855,P206,Q4444610
5524503,Q4163855,P31,Q21672098
5524503,Q4163855,P36,Q12101490
5524503,Q4163855,P421,Q6723
5524503,Q4163855,P421,Q6760
5524503,Q4163855,P463,Q12101490
5524503,Q4163855,P5008,Q10780973
5083111,Q4165750,P136,Q193606
5083111,Q4165750,P1433,Q1073160
5083111,Q4165750,P31,Q7725634
5083111,Q4165750,P407,Q7976
5083111,Q4165750,P495,Q30
5083111,Q4165750,P50,Q39829
5083111,Q4165750,P7937,Q49084
5381356,Q4166881,P131,Q2996129
5381356,Q4166881,P17,Q212
5381356,Q4166881,P31,Q21672098
5381356,Q4166881,P36,Q12102133
5381356,Q4166881,P421,Q6723
5381356,Q4166881,P421,Q6760
5381356,Q4166881,P463,Q12102133
5381356,Q4166881,P5008,Q10780973
3625372,Q4167744,P1040,Q6503124
3625372,Q4167744,P136,Q496523
3625372,Q4167744,P136,Q959790
3625372,Q4167744,P161,Q293138
3625372,Q4167744,P161,Q701940
3625372,Q4167744,P161,Q707329
3625372,Q4167744,P161,Q717129
3625372,Q4167744,P161,Q1059801
3625372,Q4167744,P162,Q470104
3625372,Q4167744,P272,Q588960
3625372,Q4167744,P272,Q5099920
3625372,Q4167744,P272,Q7092748
3625372,Q4167744,P31,Q11424
3625372,Q4167744,P344,Q5091252
3625372,Q4167744,P364,Q9186
